Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
201,2023-12-07 03:50:11.394170,1,purchase,34,Watch,1,Debit Card
202,2023-12-07 03:50:11.394170,2,purchase,18,Blender,4,Debit Card
203,2023-12-07 03:50:11.394170,3,purchase,38,Bed Sheets,4,Debit Card
204,2023-12-07 03:50:11.394170,4,purchase,28,Water Bottle,2,Credit Card
205,2023-12-07 03:50:11.394170,5,purchase,41,Printed Books,2,Credit Card
206,2023-12-07 03:50:11.394170,6,purchase,33,Sweater,4,PayPal
207,2023-12-07 03:50:11.394170,7,purchase,32,Wallet,4,Debit Card
208,2023-12-07 03:50:11.394170,8,purchase,38,Bed Sheets,2,PayPal
209,2023-12-07 03:50:11.394170,9,purchase,49,Camping Tent,1,Debit Card
210,2023-12-07 03:50:11.394170,10,purchase,40,Curtains,2,Credit Card
211,2023-12-07 03:50:11.394170,11,purchase,2,Smartphone,1,Credit Card
212,2023-12-07 03:50:11.394170,12,purchase,49,Camping Tent,4,Credit Card
213,2023-12-07 03:50:11.394170,13,purchase,7,Jeans,3,Debit Card
214,2023-12-07 03:50:11.394170,14,purchase,9,Dress,1,PayPal
215,2023-12-07 03:50:11.394170,15,purchase,34,Watch,3,Debit Card
216,2023-12-07 03:50:11.394170,16,purchase,5,Television,1,PayPal
217,2023-12-07 03:50:11.394170,17,purchase,18,Blender,2,Credit Card
218,2023-12-07 03:50:11.394170,18,purchase,5,Television,1,Debit Card
219,2023-12-07 03:50:11.394170,19,purchase,16,Refrigerator,1,PayPal
220,2023-12-07 03:50:11.394170,20,purchase,3,Headphones,3,Credit Card
221,2023-12-07 03:50:11.394170,21,purchase,40,Curtains,1,Credit Card
222,2023-12-07 03:50:11.394170,22,purchase,21,Running Shoes,2,PayPal
223,2023-12-07 03:50:11.394170,23,purchase,34,Watch,3,Debit Card
224,2023-12-07 03:50:11.394170,24,purchase,45,Wall Clock,4,PayPal
225,2023-12-07 03:50:11.394170,25,purchase,5,Television,1,Debit Card
226,2023-12-07 03:50:11.394170,26,purchase,28,Water Bottle,4,Credit Card
227,2023-12-07 03:50:11.394170,27,purchase,16,Refrigerator,3,Credit Card
228,2023-12-07 03:50:11.394170,28,purchase,32,Wallet,4,PayPal
229,2023-12-07 03:50:11.394170,29,purchase,40,Curtains,1,Credit Card
230,2023-12-07 03:50:11.394170,30,purchase,33,Sweater,3,PayPal
231,2023-12-07 03:50:11.394170,31,purchase,32,Wallet,1,Credit Card
232,2023-12-07 03:50:11.394170,32,purchase,43,Dumbbells,4,Credit Card
233,2023-12-07 03:50:11.394170,33,purchase,49,Camping Tent,1,PayPal
234,2023-12-07 03:50:11.394170,34,purchase,22,Backpack,4,PayPal
235,2023-12-07 03:50:11.394170,35,purchase,5,Television,2,Credit Card
236,2023-12-07 03:50:11.394170,36,purchase,21,Running Shoes,1,Credit Card
