Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
3301,2023-12-07 04:21:15.544771,1,purchase,22,Backpack,2,PayPal
3302,2023-12-07 04:21:15.544771,2,purchase,5,Television,4,Debit Card
3303,2023-12-07 04:21:15.544771,3,purchase,7,Jeans,2,Debit Card
3304,2023-12-07 04:21:15.544771,4,purchase,28,Water Bottle,4,Debit Card
3305,2023-12-07 04:21:15.544771,5,purchase,10,Jacket,1,Credit Card
3306,2023-12-07 04:21:15.544771,6,purchase,22,Backpack,4,Debit Card
3307,2023-12-07 04:21:15.544771,7,purchase,24,Fitness Tracker,3,Debit Card
3308,2023-12-07 04:21:15.544771,8,purchase,47,Cushions,3,Debit Card
3309,2023-12-07 04:21:15.544771,9,purchase,35,Umbrella,1,PayPal
3310,2023-12-07 04:21:15.544771,10,purchase,8,Sneakers,1,Credit Card
3311,2023-12-07 04:21:15.544771,11,purchase,43,Dumbbells,1,Credit Card
3312,2023-12-07 04:21:15.544771,12,purchase,22,Backpack,3,Debit Card
3313,2023-12-07 04:21:15.544771,13,purchase,44,Candles,2,PayPal
3314,2023-12-07 04:21:15.544771,14,purchase,13,Notebook,3,Credit Card
3315,2023-12-07 04:21:15.544771,15,purchase,34,Watch,4,Debit Card
3316,2023-12-07 04:21:15.544771,16,purchase,24,Fitness Tracker,2,Debit Card
3317,2023-12-07 04:21:15.544771,17,purchase,39,Pillow,3,Debit Card
3318,2023-12-07 04:21:15.544771,18,purchase,8,Sneakers,4,Credit Card
3319,2023-12-07 04:21:15.544771,19,purchase,11,Book,1,Debit Card
3320,2023-12-07 04:21:15.544771,20,purchase,8,Sneakers,2,Credit Card
3321,2023-12-07 04:21:15.544771,21,purchase,49,Camping Tent,1,PayPal
3322,2023-12-07 04:21:15.544771,22,purchase,28,Water Bottle,2,Debit Card
3323,2023-12-07 04:21:15.544771,23,purchase,42,Cookware Set,2,Credit Card
3324,2023-12-07 04:21:15.544771,24,purchase,5,Television,2,PayPal
3325,2023-12-07 04:21:15.544771,25,purchase,31,Handbag,3,Debit Card
3326,2023-12-07 04:21:15.544771,26,purchase,5,Television,3,Debit Card
