Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Search_Query
2301,2023-12-07 04:11:14.228936,1,product_search,-,phone
2302,2023-12-07 04:11:14.228936,2,product_search,-,phone
2303,2023-12-07 04:11:14.228936,3,product_search,-,electronics
2304,2023-12-07 04:11:14.228936,4,product_search,-,shoes
2305,2023-12-07 04:11:14.228936,5,product_search,-,phone
2306,2023-12-07 04:11:14.228936,6,product_search,-,electronics
2307,2023-12-07 04:11:14.228936,7,product_search,-,phone
2308,2023-12-07 04:11:14.228936,8,product_search,-,phone
2309,2023-12-07 04:11:14.228936,9,product_search,-,shoes
2310,2023-12-07 04:11:14.228936,10,product_search,-,electronics
2311,2023-12-07 04:11:14.228936,11,product_search,-,laptop
2312,2023-12-07 04:11:14.228936,12,product_search,-,clothing
2313,2023-12-07 04:11:14.228936,13,product_search,-,laptop
2314,2023-12-07 04:11:14.228936,14,product_search,-,phone
2315,2023-12-07 04:11:14.228936,15,product_search,-,electronics
2316,2023-12-07 04:11:14.228936,16,product_search,-,shoes
2317,2023-12-07 04:11:14.228936,17,product_search,-,laptop
2318,2023-12-07 04:11:14.228936,18,product_search,-,clothing
2319,2023-12-07 04:11:14.228936,19,product_search,-,laptop
2320,2023-12-07 04:11:14.228936,20,product_search,-,phone
2321,2023-12-07 04:11:14.228936,21,product_search,-,clothing
2322,2023-12-07 04:11:14.228936,22,product_search,-,laptop
2323,2023-12-07 04:11:14.228936,23,product_search,-,clothing
2324,2023-12-07 04:11:14.228936,24,product_search,-,phone
2325,2023-12-07 04:11:14.228936,25,product_search,-,shoes
2326,2023-12-07 04:11:14.228936,26,product_search,-,electronics
2327,2023-12-07 04:11:14.228936,27,product_search,-,clothing
2328,2023-12-07 04:11:14.228936,28,product_search,-,clothing
2329,2023-12-07 04:11:14.228936,29,product_search,-,electronics
2330,2023-12-07 04:11:14.228936,30,product_search,-,electronics
2331,2023-12-07 04:11:14.228936,31,product_search,-,electronics
2332,2023-12-07 04:11:14.228936,32,product_search,-,phone
2333,2023-12-07 04:11:14.228936,33,product_search,-,electronics
2334,2023-12-07 04:11:14.228936,34,product_search,-,clothing
2335,2023-12-07 04:11:14.228936,35,product_search,-,laptop
2336,2023-12-07 04:11:14.228936,36,product_search,-,shoes
2337,2023-12-07 04:11:14.228936,37,product_search,-,electronics
2338,2023-12-07 04:11:14.228936,38,product_search,-,shoes
2339,2023-12-07 04:11:14.228936,39,product_search,-,shoes
2340,2023-12-07 04:11:14.228936,40,product_search,-,clothing
2341,2023-12-07 04:11:14.228936,41,product_search,-,phone
2342,2023-12-07 04:11:14.228936,42,product_search,-,electronics
2343,2023-12-07 04:11:14.228936,43,product_search,-,electronics
2344,2023-12-07 04:11:14.228936,44,product_search,-,clothing
2345,2023-12-07 04:11:14.228936,45,product_search,-,laptop
2346,2023-12-07 04:11:14.228936,46,product_search,-,clothing
2347,2023-12-07 04:11:14.228936,47,product_search,-,laptop
2348,2023-12-07 04:11:14.228936,48,product_search,-,clothing
2349,2023-12-07 04:11:14.228936,49,product_search,-,shoes
2350,2023-12-07 04:11:14.228936,50,product_search,-,laptop
2351,2023-12-07 04:11:14.228936,51,product_search,-,electronics
2352,2023-12-07 04:11:14.228936,52,product_search,-,phone
2353,2023-12-07 04:11:14.228936,53,product_search,-,shoes
2354,2023-12-07 04:11:14.228936,54,product_search,-,phone
2355,2023-12-07 04:11:14.228936,55,product_search,-,shoes
2356,2023-12-07 04:11:14.228936,56,product_search,-,shoes
2357,2023-12-07 04:11:14.228936,57,product_search,-,clothing
2358,2023-12-07 04:11:14.228936,58,product_search,-,electronics
2359,2023-12-07 04:11:14.228936,59,product_search,-,electronics
2360,2023-12-07 04:11:14.228936,60,product_search,-,clothing
2361,2023-12-07 04:11:14.228936,61,product_search,-,shoes
2362,2023-12-07 04:11:14.228936,62,product_search,-,shoes
2363,2023-12-07 04:11:14.228936,63,product_search,-,laptop
2364,2023-12-07 04:11:14.228936,64,product_search,-,phone
2365,2023-12-07 04:11:14.228936,65,product_search,-,phone
2366,2023-12-07 04:11:14.228936,66,product_search,-,shoes
2367,2023-12-07 04:11:14.228936,67,product_search,-,shoes
2368,2023-12-07 04:11:14.228936,68,product_search,-,electronics
2369,2023-12-07 04:11:14.228936,69,product_search,-,laptop
2370,2023-12-07 04:11:14.228936,70,product_search,-,clothing
2371,2023-12-07 04:11:14.228936,71,product_search,-,electronics
2372,2023-12-07 04:11:14.228936,72,product_search,-,clothing
2373,2023-12-07 04:11:14.228936,73,product_search,-,laptop
2374,2023-12-07 04:11:14.228936,74,product_search,-,electronics
2375,2023-12-07 04:11:14.228936,75,product_search,-,laptop
2376,2023-12-07 04:11:14.228936,76,product_search,-,shoes
2377,2023-12-07 04:11:14.228936,77,product_search,-,laptop
2378,2023-12-07 04:11:14.228936,78,product_search,-,clothing
2379,2023-12-07 04:11:14.228936,79,product_search,-,clothing
2380,2023-12-07 04:11:14.228936,80,product_search,-,electronics
2381,2023-12-07 04:11:14.228936,81,product_search,-,electronics
2382,2023-12-07 04:11:14.228936,82,product_search,-,laptop
2383,2023-12-07 04:11:14.228936,83,product_search,-,laptop
2384,2023-12-07 04:11:14.228936,84,product_search,-,phone
2385,2023-12-07 04:11:14.228936,85,product_search,-,clothing
2386,2023-12-07 04:11:14.228936,86,product_search,-,phone
2387,2023-12-07 04:11:14.228936,87,product_search,-,laptop
2388,2023-12-07 04:11:14.228936,88,product_search,-,phone
2389,2023-12-07 04:11:14.228936,89,product_search,-,shoes
2390,2023-12-07 04:11:14.228936,90,product_search,-,laptop
2391,2023-12-07 04:11:14.228936,91,product_search,-,clothing
2392,2023-12-07 04:11:14.228936,92,product_search,-,laptop
2393,2023-12-07 04:11:14.228936,93,product_search,-,laptop
2394,2023-12-07 04:11:14.228936,94,product_search,-,clothing
2395,2023-12-07 04:11:14.228936,95,product_search,-,electronics
2396,2023-12-07 04:11:14.228936,96,product_search,-,clothing
2397,2023-12-07 04:11:14.228936,97,product_search,-,clothing
2398,2023-12-07 04:11:14.228936,98,product_search,-,shoes
2399,2023-12-07 04:11:14.228936,99,product_search,-,clothing
2400,2023-12-07 04:11:14.228936,100,product_search,-,phone
