Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name
2201,2023-12-07 04:10:14.114365,1,product_view,20,Toaster
2202,2023-12-07 04:10:14.114365,2,product_view,33,Sweater
2203,2023-12-07 04:10:14.114365,3,product_view,47,Cushions
2204,2023-12-07 04:10:14.114365,4,product_view,48,Hiking Boots
2205,2023-12-07 04:10:14.114365,5,product_view,36,Vacuum Cleaner
2206,2023-12-07 04:10:14.114365,6,product_view,50,Sleeping Bag
2207,2023-12-07 04:10:14.114365,7,product_view,41,Printed Books
2208,2023-12-07 04:10:14.114365,8,product_view,33,Sweater
2209,2023-12-07 04:10:14.114365,9,product_view,16,Refrigerator
2210,2023-12-07 04:10:14.114365,10,product_view,40,Curtains
2211,2023-12-07 04:10:14.114365,11,product_view,30,Plant
2212,2023-12-07 04:10:14.114365,12,product_view,2,Smartphone
2213,2023-12-07 04:10:14.114365,13,product_view,47,Cushions
2214,2023-12-07 04:10:14.114365,14,product_view,5,Television
2215,2023-12-07 04:10:14.114365,15,product_view,11,Book
2216,2023-12-07 04:10:14.114365,16,product_view,12,E-reader
2217,2023-12-07 04:10:14.114365,17,product_view,35,Umbrella
2218,2023-12-07 04:10:14.114365,18,product_view,29,Yoga Mat
2219,2023-12-07 04:10:14.114365,19,product_view,16,Refrigerator
2220,2023-12-07 04:10:14.114365,20,product_view,6,T-Shirt
2221,2023-12-07 04:10:14.114365,21,product_view,39,Pillow
2222,2023-12-07 04:10:14.114365,22,product_view,47,Cushions
2223,2023-12-07 04:10:14.114365,23,product_view,35,Umbrella
2224,2023-12-07 04:10:14.114365,24,product_view,24,Fitness Tracker
2225,2023-12-07 04:10:14.114365,25,product_view,11,Book
2226,2023-12-07 04:10:14.114365,26,product_view,19,Coffee Maker
2227,2023-12-07 04:10:14.114365,27,product_view,44,Candles
2228,2023-12-07 04:10:14.114365,28,product_view,7,Jeans
2229,2023-12-07 04:10:14.114365,29,product_view,8,Sneakers
2230,2023-12-07 04:10:14.114365,30,product_view,4,Camera
2231,2023-12-07 04:10:14.114365,31,product_view,2,Smartphone
2232,2023-12-07 04:10:14.114365,32,product_view,37,Air Purifier
2233,2023-12-07 04:10:14.114365,33,product_view,40,Curtains
2234,2023-12-07 04:10:14.114365,34,product_view,48,Hiking Boots
