Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
3101,2023-12-07 04:19:15.255215,1,purchase,43,Dumbbells,4,Credit Card
3102,2023-12-07 04:19:15.255215,2,purchase,50,Sleeping Bag,4,Debit Card
3103,2023-12-07 04:19:15.255215,3,purchase,47,Cushions,4,Credit Card
3104,2023-12-07 04:19:15.255215,4,purchase,45,Wall Clock,3,Credit Card
3105,2023-12-07 04:19:15.255215,5,purchase,10,Jacket,4,Debit Card
3106,2023-12-07 04:19:15.255215,6,purchase,30,Plant,1,Credit Card
3107,2023-12-07 04:19:15.255215,7,purchase,37,Air Purifier,4,PayPal
3108,2023-12-07 04:19:15.255215,8,purchase,11,Book,3,Debit Card
3109,2023-12-07 04:19:15.255215,9,purchase,27,Sunglasses,3,PayPal
3110,2023-12-07 04:19:15.255215,10,purchase,39,Pillow,2,Debit Card
3111,2023-12-07 04:19:15.255215,11,purchase,13,Notebook,1,Debit Card
3112,2023-12-07 04:19:15.255215,12,purchase,5,Television,4,PayPal
3113,2023-12-07 04:19:15.255215,13,purchase,13,Notebook,1,Credit Card
3114,2023-12-07 04:19:15.255215,14,purchase,2,Smartphone,1,PayPal
3115,2023-12-07 04:19:15.255215,15,purchase,3,Headphones,2,Credit Card
3116,2023-12-07 04:19:15.255215,16,purchase,3,Headphones,1,Debit Card
3117,2023-12-07 04:19:15.255215,17,purchase,18,Blender,2,Debit Card
3118,2023-12-07 04:19:15.255215,18,purchase,18,Blender,1,PayPal
3119,2023-12-07 04:19:15.255215,19,purchase,22,Backpack,3,Credit Card
3120,2023-12-07 04:19:15.255215,20,purchase,41,Printed Books,1,PayPal
3121,2023-12-07 04:19:15.255215,21,purchase,31,Handbag,4,Credit Card
3122,2023-12-07 04:19:15.255215,22,purchase,30,Plant,2,Credit Card
3123,2023-12-07 04:19:15.255215,23,purchase,12,E-reader,3,Debit Card
3124,2023-12-07 04:19:15.255215,24,purchase,25,Desk Chair,4,Debit Card
3125,2023-12-07 04:19:15.255215,25,purchase,25,Desk Chair,2,Credit Card
3126,2023-12-07 04:19:15.255215,26,purchase,50,Sleeping Bag,3,Debit Card
3127,2023-12-07 04:19:15.255215,27,purchase,4,Camera,2,Debit Card
3128,2023-12-07 04:19:15.255215,28,purchase,25,Desk Chair,3,Credit Card
