Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity
701,2023-12-07 03:55:12.063900,1,add_to_cart,29,Yoga Mat,3
702,2023-12-07 03:55:12.063900,2,add_to_cart,21,Running Shoes,1
703,2023-12-07 03:55:12.063900,3,add_to_cart,49,Camping Tent,3
704,2023-12-07 03:55:12.063900,4,add_to_cart,30,Plant,4
705,2023-12-07 03:55:12.063900,5,add_to_cart,13,Notebook,2
706,2023-12-07 03:55:12.063900,6,add_to_cart,9,Dress,2
707,2023-12-07 03:55:12.063900,7,add_to_cart,5,Television,3
708,2023-12-07 03:55:12.063900,8,add_to_cart,29,Yoga Mat,2
709,2023-12-07 03:55:12.063900,9,add_to_cart,35,Umbrella,3
710,2023-12-07 03:55:12.063900,10,add_to_cart,28,Water Bottle,3
711,2023-12-07 03:55:12.063900,11,add_to_cart,39,Pillow,1
712,2023-12-07 03:55:12.063900,12,add_to_cart,3,Headphones,3
713,2023-12-07 03:55:12.063900,13,add_to_cart,23,Guitar,1
714,2023-12-07 03:55:12.063900,14,add_to_cart,14,Pen,4
715,2023-12-07 03:55:12.063900,15,add_to_cart,34,Watch,1
716,2023-12-07 03:55:12.063900,16,add_to_cart,22,Backpack,1
717,2023-12-07 03:55:12.063900,17,add_to_cart,6,T-Shirt,4
718,2023-12-07 03:55:12.063900,18,add_to_cart,2,Smartphone,3
719,2023-12-07 03:55:12.063900,19,add_to_cart,2,Smartphone,4
720,2023-12-07 03:55:12.063900,20,add_to_cart,20,Toaster,3
721,2023-12-07 03:55:12.063900,21,add_to_cart,26,Watch,3
722,2023-12-07 03:55:12.063900,22,add_to_cart,2,Smartphone,3
723,2023-12-07 03:55:12.063900,23,add_to_cart,39,Pillow,1
724,2023-12-07 03:55:12.063900,24,add_to_cart,3,Headphones,2
725,2023-12-07 03:55:12.063900,25,add_to_cart,15,Art Supplies,4
726,2023-12-07 03:55:12.063900,26,add_to_cart,12,E-reader,4
727,2023-12-07 03:55:12.063900,27,add_to_cart,38,Bed Sheets,1
728,2023-12-07 03:55:12.063900,28,add_to_cart,21,Running Shoes,3
729,2023-12-07 03:55:12.063900,29,add_to_cart,33,Sweater,3
730,2023-12-07 03:55:12.063900,30,add_to_cart,43,Dumbbells,3
731,2023-12-07 03:55:12.063900,31,add_to_cart,44,Candles,1
732,2023-12-07 03:55:12.063900,32,add_to_cart,42,Cookware Set,4
733,2023-12-07 03:55:12.063900,33,add_to_cart,44,Candles,3
734,2023-12-07 03:55:12.063900,34,add_to_cart,50,Sleeping Bag,4
735,2023-12-07 03:55:12.063900,35,add_to_cart,9,Dress,1
736,2023-12-07 03:55:12.063900,36,add_to_cart,35,Umbrella,1
737,2023-12-07 03:55:12.063900,37,add_to_cart,12,E-reader,2
738,2023-12-07 03:55:12.063900,38,add_to_cart,30,Plant,4
739,2023-12-07 03:55:12.063900,39,add_to_cart,23,Guitar,3
740,2023-12-07 03:55:12.063900,40,add_to_cart,45,Wall Clock,2
741,2023-12-07 03:55:12.063900,41,add_to_cart,43,Dumbbells,4
742,2023-12-07 03:55:12.063900,42,add_to_cart,18,Blender,1
743,2023-12-07 03:55:12.063900,43,add_to_cart,7,Jeans,1
744,2023-12-07 03:55:12.063900,44,add_to_cart,1,Laptop,3
745,2023-12-07 03:55:12.063900,45,add_to_cart,45,Wall Clock,1
746,2023-12-07 03:55:12.063900,46,add_to_cart,28,Water Bottle,2
747,2023-12-07 03:55:12.063900,47,add_to_cart,29,Yoga Mat,3
748,2023-12-07 03:55:12.063900,48,add_to_cart,49,Camping Tent,2
749,2023-12-07 03:55:12.063900,49,add_to_cart,50,Sleeping Bag,1
750,2023-12-07 03:55:12.063900,50,add_to_cart,15,Art Supplies,3
751,2023-12-07 03:55:12.063900,51,add_to_cart,31,Handbag,3
752,2023-12-07 03:55:12.063900,52,add_to_cart,29,Yoga Mat,3
753,2023-12-07 03:55:12.063900,53,add_to_cart,16,Refrigerator,2
754,2023-12-07 03:55:12.063900,54,add_to_cart,30,Plant,3
755,2023-12-07 03:55:12.063900,55,add_to_cart,33,Sweater,2
756,2023-12-07 03:55:12.063900,56,add_to_cart,12,E-reader,2
757,2023-12-07 03:55:12.063900,57,add_to_cart,26,Watch,1
758,2023-12-07 03:55:12.063900,58,add_to_cart,32,Wallet,1
759,2023-12-07 03:55:12.063900,59,add_to_cart,35,Umbrella,2
760,2023-12-07 03:55:12.063900,60,add_to_cart,40,Curtains,1
761,2023-12-07 03:55:12.063900,61,add_to_cart,9,Dress,4
762,2023-12-07 03:55:12.063900,62,add_to_cart,19,Coffee Maker,3
763,2023-12-07 03:55:12.063900,63,add_to_cart,42,Cookware Set,4
764,2023-12-07 03:55:12.063900,64,add_to_cart,33,Sweater,3
765,2023-12-07 03:55:12.063900,65,add_to_cart,42,Cookware Set,3
766,2023-12-07 03:55:12.063900,66,add_to_cart,24,Fitness Tracker,3
767,2023-12-07 03:55:12.063900,67,add_to_cart,20,Toaster,1
768,2023-12-07 03:55:12.063900,68,add_to_cart,39,Pillow,4
769,2023-12-07 03:55:12.063900,69,add_to_cart,48,Hiking Boots,1
770,2023-12-07 03:55:12.063900,70,add_to_cart,47,Cushions,3
771,2023-12-07 03:55:12.063900,71,add_to_cart,47,Cushions,3
772,2023-12-07 03:55:12.063900,72,add_to_cart,10,Jacket,2
773,2023-12-07 03:55:12.063900,73,add_to_cart,38,Bed Sheets,4
774,2023-12-07 03:55:12.063900,74,add_to_cart,1,Laptop,4
775,2023-12-07 03:55:12.063900,75,add_to_cart,42,Cookware Set,3
776,2023-12-07 03:55:12.063900,76,add_to_cart,15,Art Supplies,1
777,2023-12-07 03:55:12.063900,77,add_to_cart,11,Book,1
778,2023-12-07 03:55:12.063900,78,add_to_cart,27,Sunglasses,3
779,2023-12-07 03:55:12.063900,79,add_to_cart,50,Sleeping Bag,4
780,2023-12-07 03:55:12.063900,80,add_to_cart,33,Sweater,3
781,2023-12-07 03:55:12.063900,81,add_to_cart,24,Fitness Tracker,2
782,2023-12-07 03:55:12.063900,82,add_to_cart,4,Camera,3
783,2023-12-07 03:55:12.063900,83,add_to_cart,43,Dumbbells,3
784,2023-12-07 03:55:12.063900,84,add_to_cart,19,Coffee Maker,2
785,2023-12-07 03:55:12.063900,85,add_to_cart,9,Dress,3
786,2023-12-07 03:55:12.063900,86,add_to_cart,3,Headphones,2
787,2023-12-07 03:55:12.063900,87,add_to_cart,27,Sunglasses,1
788,2023-12-07 03:55:12.063900,88,add_to_cart,44,Candles,2
789,2023-12-07 03:55:12.063900,89,add_to_cart,43,Dumbbells,2
790,2023-12-07 03:55:12.063900,90,add_to_cart,8,Sneakers,3
791,2023-12-07 03:55:12.063900,91,add_to_cart,4,Camera,3
792,2023-12-07 03:55:12.063900,92,add_to_cart,6,T-Shirt,4
793,2023-12-07 03:55:12.063900,93,add_to_cart,40,Curtains,4
794,2023-12-07 03:55:12.063900,94,add_to_cart,37,Air Purifier,2
795,2023-12-07 03:55:12.063900,95,add_to_cart,41,Printed Books,1
796,2023-12-07 03:55:12.063900,96,add_to_cart,9,Dress,4
797,2023-12-07 03:55:12.063900,97,add_to_cart,21,Running Shoes,2
798,2023-12-07 03:55:12.063900,98,add_to_cart,42,Cookware Set,1
799,2023-12-07 03:55:12.063900,99,add_to_cart,20,Toaster,4
800,2023-12-07 03:55:12.063900,100,add_to_cart,45,Wall Clock,3
